datetimeUtc,co,no,no2,nox,o3,pm10,target_pm25,so2
2023-04-16 14:00:00+00:00,,0.0033,,0.022,,18.0,,
2023-04-16 15:00:00+00:00,,0.007,,0.0228,,17.0,,
2023-04-16 16:00:00+00:00,,0.0044,,0.0134,,15.0,,
2023-04-16 17:00:00+00:00,,0.0028,,0.0085,,15.0,,
2023-04-16 18:00:00+00:00,,0.0023,,0.0069,,32.0,,
2023-04-16 19:00:00+00:00,,0.0016,,0.0047,,19.0,,
2023-04-16 20:00:00+00:00,,0.001,,0.0027,,25.0,,
2023-04-16 21:00:00+00:00,,0.001,,0.0025,,18.0,,
2023-04-16 22:00:00+00:00,,0.0012,,0.0029,,26.0,,
2023-04-16 23:00:00+00:00,,0.0015,,0.0035,,11.0,,
2023-04-17 00:00:00+00:00,,0.001,,0.0028,,17.0,,
2023-04-17 01:00:00+00:00,,0.0012,,0.0037,,22.0,,
2023-04-17 02:00:00+00:00,,0.001,,0.0042,,26.0,,
2023-04-17 03:00:00+00:00,,0.0015,,0.0132,,23.0,,
2023-04-17 04:00:00+00:00,,0.0013,,0.0113,,26.0,,
2023-04-17 05:00:00+00:00,,0.0009,,0.0066,,18.0,,
2023-04-17 06:00:00+00:00,,0.0011,,0.0116,,40.0,,
2023-04-17 07:00:00+00:00,,0.001,,0.0086,,11.0,,
2023-04-17 08:00:00+00:00,,0.0008,,0.0062,,23.0,,
2023-04-17 09:00:00+00:00,,0.0007,,0.0067,,15.0,,
2023-04-17 10:00:00+00:00,,0.0006,,0.005,,13.0,,
2023-04-17 11:00:00+00:00,,0.0008,,0.0052,,24.0,,
2023-04-17 12:00:00+00:00,,0.0015,,0.0101,,20.0,,
2023-04-17 13:00:00+00:00,,0.0024,,0.0234,,33.0,,
2023-04-17 14:00:00+00:00,,0.0068,,0.0305,,29.0,,
2023-04-17 15:00:00+00:00,,0.0074,,0.0245,,29.0,,
2023-04-17 16:00:00+00:00,,0.0038,,0.0126,,32.0,,
2023-04-17 17:00:00+00:00,,0.0018,,0.0054,,21.0,,
2023-04-17 18:00:00+00:00,,0.0012,,0.0035,,33.0,,
2023-04-17 19:00:00+00:00,,0.0013,,0.0036,,31.0,,
2023-04-17 20:00:00+00:00,,0.0012,,0.0031,,36.0,,
2023-04-17 21:00:00+00:00,,0.0011,,0.0032,,34.0,,
2023-04-17 22:00:00+00:00,,0.0011,,0.0042,,35.0,,
2023-04-17 23:00:00+00:00,,0.001,,0.0044,,35.0,,
2023-04-18 00:00:00+00:00,,0.0009,,0.0046,,28.0,,
2023-04-18 01:00:00+00:00,,0.0009,,0.0058,,32.0,,
2023-04-18 02:00:00+00:00,,0.0008,,0.0063,,48.0,,
2023-04-18 03:00:00+00:00,,0.0007,,0.004,,48.0,,
2023-04-18 04:00:00+00:00,,0.0006,,0.0033,,34.0,,
2023-04-18 05:00:00+00:00,,0.0006,,0.0029,,48.0,,
2023-04-18 06:00:00+00:00,,0.0006,,0.0025,,46.0,,
2023-04-18 07:00:00+00:00,,0.0006,,0.0023,,23.0,,
2023-04-18 08:00:00+00:00,,0.0006,,0.0023,,17.0,,
2023-04-18 09:00:00+00:00,,0.0007,,0.0052,,27.0,,
2023-04-18 10:00:00+00:00,,0.0006,,0.0049,,19.0,,
2023-04-18 11:00:00+00:00,,0.0006,,0.0043,,20.0,,
2023-04-18 12:00:00+00:00,,0.0009,,0.008,,25.0,,
2023-04-18 13:00:00+00:00,,0.0009,,0.0063,,22.0,,
2023-04-18 14:00:00+00:00,,0.001,,0.0041,,22.0,,
2023-04-18 15:00:00+00:00,,0.0023,,0.0082,,23.0,,
2023-04-18 16:00:00+00:00,,0.0018,,0.0062,,15.0,,
2023-04-18 17:00:00+00:00,,0.0011,,0.0037,,22.0,,
2023-04-18 18:00:00+00:00,,0.0009,,0.0063,,38.0,,
2023-04-18 19:00:00+00:00,,0.0012,,0.0073,,22.0,,
2023-04-18 20:00:00+00:00,,0.0017,,0.0046,,19.0,,
2023-04-18 21:00:00+00:00,,0.0011,,0.0032,,179.0,,
2023-04-18 22:00:00+00:00,,0.0009,,0.0027,,435.0,,
2023-04-18 23:00:00+00:00,,0.0011,,0.0033,,326.0,,
2023-04-19 00:00:00+00:00,,0.001,,0.0038,,201.0,,
2023-04-19 01:00:00+00:00,,0.0008,,0.0035,,105.0,,
2023-04-19 02:00:00+00:00,,0.0008,,0.0026,,71.0,,
2023-04-19 03:00:00+00:00,,0.0007,,0.003,,39.0,,
2023-04-19 04:00:00+00:00,,0.0007,,0.0035,,26.0,,
2023-04-19 05:00:00+00:00,,0.0009,,0.0038,,26.0,,
2023-04-19 06:00:00+00:00,,0.001,,0.0039,,9.0,,
2023-04-19 07:00:00+00:00,,0.0009,,0.0034,,7.0,,
2023-04-19 08:00:00+00:00,,0.0008,,0.0044,,7.0,,
2023-04-19 09:00:00+00:00,,0.0009,,0.0073,,11.0,,
2023-04-19 10:00:00+00:00,,0.0011,,0.0064,,,,
2023-04-19 11:00:00+00:00,,0.0011,,0.0057,,8.0,,
2023-04-19 12:00:00+00:00,,0.0009,,0.0045,,0.0,,
2023-04-19 13:00:00+00:00,,0.0012,,0.0081,,5.0,,
2023-04-19 14:00:00+00:00,,0.0014,,0.0078,,2.0,,
2023-04-19 15:00:00+00:00,,0.0019,,0.0078,,6.0,,
2023-04-19 16:00:00+00:00,,0.0018,,0.0054,,5.0,,
2023-04-19 17:00:00+00:00,,0.0014,,0.0033,,5.0,,
2023-04-19 18:00:00+00:00,,0.0014,,0.0032,,1.0,,
2023-04-19 19:00:00+00:00,,0.0015,,0.0033,,10.0,,
2023-04-19 20:00:00+00:00,,0.0013,,0.0027,,7.0,,
2023-04-19 21:00:00+00:00,,0.0013,,0.0024,,5.0,,
2023-04-19 22:00:00+00:00,,0.0011,,0.0022,,8.0,,
2023-04-19 23:00:00+00:00,,0.0012,,0.0024,,3.0,,
2023-04-20 00:00:00+00:00,,0.0009,,0.0019,,4.0,,
2023-04-20 01:00:00+00:00,,0.001,,0.0025,,5.0,,
2023-04-20 02:00:00+00:00,,0.0009,,0.0026,,8.0,,
2023-04-20 03:00:00+00:00,,0.0007,,0.0034,,9.0,,
2023-04-20 04:00:00+00:00,,0.0012,,0.0092,,6.0,,
2023-04-20 05:00:00+00:00,,0.0012,,0.0059,,11.0,,
2023-04-20 06:00:00+00:00,,0.0008,,0.0037,,-2.0,,
2023-04-20 07:00:00+00:00,,0.0008,,0.0058,,9.0,,
2023-04-20 08:00:00+00:00,,0.0008,,0.0053,,-1.0,,
2023-04-20 09:00:00+00:00,,0.0009,,0.008,,8.0,,
2023-04-20 10:00:00+00:00,,0.0012,,0.013,,2.0,,
2023-04-20 11:00:00+00:00,,0.001,,0.0119,,3.0,,
2023-04-20 12:00:00+00:00,,0.0019,,0.0179,,27.0,,
2023-04-20 13:00:00+00:00,,0.0019,,0.0204,,,,
2023-04-20 14:00:00+00:00,,0.0029,,0.0197,,,,
2023-04-20 15:00:00+00:00,,0.0023,,0.0123,,,,
2023-04-20 16:00:00+00:00,,0.0014,,0.0047,,,,
2023-04-20 17:00:00+00:00,,0.0011,,0.0026,,,,
2023-04-20 18:00:00+00:00,,0.0011,,0.0025,,,,
2023-04-20 19:00:00+00:00,,0.0011,,0.0025,,,,
2023-04-20 20:00:00+00:00,,0.0013,,0.0026,,,,
2023-04-20 21:00:00+00:00,,0.001,,0.0021,,,,
2023-04-20 22:00:00+00:00,,0.0013,,0.0034,,16.0,,
2023-04-20 23:00:00+00:00,,0.0011,,0.0025,,9.0,,
2023-04-21 00:00:00+00:00,,0.0012,,0.0029,,4.0,,
2023-04-21 01:00:00+00:00,,0.0009,,0.0024,,5.0,,
2023-04-21 02:00:00+00:00,,0.0008,,0.0026,,13.0,,
2023-04-21 03:00:00+00:00,,0.0009,,0.005,,3.0,,
2023-04-21 04:00:00+00:00,,0.0009,,0.0084,,15.0,,
2023-04-21 05:00:00+00:00,,0.001,,0.006,,1.0,,
2023-04-21 06:00:00+00:00,,0.0009,,0.0051,,12.0,,
2023-04-21 07:00:00+00:00,,0.0007,,0.0051,,8.0,,
2023-04-21 08:00:00+00:00,,0.0007,,0.0057,,0.0,,
2023-04-21 09:00:00+00:00,,0.0008,,0.0072,,11.0,,
2023-04-21 10:00:00+00:00,,0.0007,,0.005,,-1.0,,
2023-04-21 11:00:00+00:00,,0.0007,,0.0052,,2.0,,
2023-04-21 12:00:00+00:00,,0.0009,,0.0066,,7.0,,
2023-04-21 13:00:00+00:00,,0.0009,,0.0094,,11.0,,
2023-04-21 14:00:00+00:00,,0.002,,0.0171,,20.0,,
2023-04-21 15:00:00+00:00,,0.0028,,0.0166,,21.0,,
2023-04-21 16:00:00+00:00,,0.003,,0.0137,,20.0,,
2023-04-21 17:00:00+00:00,,0.0034,,0.0156,,27.0,,
2023-04-21 18:00:00+00:00,,0.004,,0.0155,,24.0,,
2023-04-21 19:00:00+00:00,,0.0019,,0.0055,,17.0,,
2023-04-21 20:00:00+00:00,,0.0017,,0.0055,,25.0,,
2023-04-21 21:00:00+00:00,,0.0017,,0.0055,,22.0,,
2023-04-21 22:00:00+00:00,,0.0013,,0.0052,,12.0,,
2023-04-21 23:00:00+00:00,,0.0013,,0.0066,,17.0,,
2023-04-22 00:00:00+00:00,,0.001,,0.006,,10.0,,
2023-04-22 01:00:00+00:00,,0.0021,,0.0105,,1.0,,
2023-04-23 02:00:00+00:00,,0.0006,,0.0041,,9.0,,
2023-04-23 03:00:00+00:00,,0.0006,,0.0057,,6.0,,
2023-04-23 04:00:00+00:00,,0.0007,,0.0088,,15.0,,
2023-04-23 05:00:00+00:00,,0.0008,,0.0079,,4.0,,
2023-04-23 06:00:00+00:00,,0.0008,,0.0069,,,,
2023-04-23 07:00:00+00:00,,0.0007,,0.0066,,5.0,,
2023-04-23 08:00:00+00:00,,0.0008,,0.0088,,8.0,,
2023-04-23 09:00:00+00:00,,0.0008,,0.0052,,6.0,,
2023-04-23 10:00:00+00:00,,0.0008,,0.0068,,10.0,,
2023-04-23 11:00:00+00:00,,0.0008,,0.0066,,-1.0,,
2023-04-23 12:00:00+00:00,,,,,,14.0,,
2023-04-23 13:00:00+00:00,,0.0008,,0.0067,,3.0,,
2023-04-23 14:00:00+00:00,,0.0014,,0.0082,,7.0,,
2023-04-23 15:00:00+00:00,,0.0022,,0.009,,5.0,,
2023-04-23 16:00:00+00:00,,0.0014,,0.0044,,1.0,,
2023-04-23 17:00:00+00:00,,0.0015,,0.0043,,16.0,,
2023-04-23 18:00:00+00:00,,0.0014,,0.0041,,,,
2023-04-23 19:00:00+00:00,,0.0012,,0.0032,,,,
2023-04-23 20:00:00+00:00,,0.0013,,0.0039,,,,
2023-04-23 21:00:00+00:00,,0.0013,,0.0039,,,,
2023-04-23 22:00:00+00:00,,0.0012,,0.004,,,,
2023-04-23 23:00:00+00:00,,0.0011,,0.0041,,,,
2023-04-24 00:00:00+00:00,,0.001,,0.004,,,,
2023-04-24 01:00:00+00:00,,0.0011,,0.0052,,,,
2023-04-24 02:00:00+00:00,,0.0009,,0.0047,,,,
2023-04-24 03:00:00+00:00,,0.0008,,0.0074,,,,
2023-04-24 05:00:00+00:00,,0.001,,0.0063,,,,
2023-04-24 06:00:00+00:00,,0.0009,,0.0048,,,,
2023-04-24 07:00:00+00:00,,0.0007,,0.004,,,,
2023-04-24 08:00:00+00:00,,0.0011,,0.0151,,,,
2023-04-24 09:00:00+00:00,,0.0011,,0.0127,,,,
2023-04-24 10:00:00+00:00,,0.001,,0.0094,,,,
2023-04-24 11:00:00+00:00,,0.001,,0.0139,,,,
2023-04-24 12:00:00+00:00,,0.002,,0.0217,,,,
2023-04-24 13:00:00+00:00,,0.0041,,0.0297,,,,
2023-04-24 14:00:00+00:00,,0.0069,,0.0327,,,,
2023-04-24 15:00:00+00:00,,0.0074,,0.0291,,,,
2023-04-24 16:00:00+00:00,,0.0064,,0.0203,,,,
2023-04-24 17:00:00+00:00,,0.0064,,0.0183,,,,
2023-04-26 02:00:00+00:00,,0.0017,,0.0099,,,,
2023-04-26 03:00:00+00:00,,0.0011,,0.0155,,,,
2023-04-26 04:00:00+00:00,,0.0077,,0.0368,,,,
2023-04-26 05:00:00+00:00,,0.0053,,0.0289,,,,
2023-04-26 06:00:00+00:00,,0.0023,,0.0205,,,,
2023-04-26 07:00:00+00:00,,0.0031,,0.0237,,,,
2023-04-26 08:00:00+00:00,,0.0033,,0.0234,,,,
2023-04-26 09:00:00+00:00,,0.0034,,0.0175,,,,
2023-04-26 10:00:00+00:00,,0.0028,,0.0185,,,,
2023-04-26 11:00:00+00:00,,0.0043,,0.0253,,,,
2023-04-26 12:00:00+00:00,,0.0168,,0.0416,,,,
2023-04-26 13:00:00+00:00,,0.0199,,0.0466,,,,
2023-04-26 14:00:00+00:00,,0.0366,,0.064,,,,
2023-04-26 15:00:00+00:00,,0.0126,,0.029,,,,
2023-04-26 16:00:00+00:00,,0.0089,,0.0208,,,,
2023-04-26 17:00:00+00:00,,0.0062,,0.0157,,,,
2023-04-26 18:00:00+00:00,,0.0072,,0.0178,,,,
2023-04-26 19:00:00+00:00,,0.004,,0.0115,,,,
2023-04-26 20:00:00+00:00,,0.0036,,0.0109,,,,
2023-04-26 21:00:00+00:00,,0.0016,,0.0048,,,,
2023-04-26 22:00:00+00:00,,0.0013,,0.0037,,,,
2023-04-26 23:00:00+00:00,,0.0012,,0.0036,,,,
2023-04-27 00:00:00+00:00,,0.001,,0.0033,,,,
2023-04-27 01:00:00+00:00,,0.0009,,0.0031,,,,
2023-04-27 02:00:00+00:00,,0.0008,,0.0032,,,,
2023-04-27 03:00:00+00:00,,0.0011,,0.009,,,,
2023-04-27 04:00:00+00:00,,0.001,,0.0073,,,,
2023-04-27 05:00:00+00:00,,0.0008,,0.0059,,,,
2023-04-27 06:00:00+00:00,,0.0009,,0.0051,,,,
2023-04-27 07:00:00+00:00,,0.0019,,0.0181,,,,
2023-04-27 08:00:00+00:00,,0.0008,,0.0057,,,,
2023-04-27 09:00:00+00:00,,0.0007,,0.0044,,,,
2023-04-27 10:00:00+00:00,,0.0019,,0.0168,,,,
2023-04-27 11:00:00+00:00,,0.0017,,0.0158,,,,
2023-04-27 12:00:00+00:00,,0.0021,,0.0192,,,,
2023-04-27 13:00:00+00:00,,0.0145,,0.0407,,,,
2023-04-27 14:00:00+00:00,,0.0275,,0.0557,,,,
2023-04-27 15:00:00+00:00,,0.016,,0.0358,,,,
2023-04-27 16:00:00+00:00,,0.0124,,0.0288,,,,
2023-04-27 17:00:00+00:00,,0.0057,,0.0149,,,,
2023-04-27 18:00:00+00:00,,0.0034,,0.0096,,,,
2023-04-27 19:00:00+00:00,,0.0014,,0.0035,,,,
2023-04-27 20:00:00+00:00,,0.0012,,0.0027,,,,
2023-04-27 21:00:00+00:00,,0.001,,0.0022,,,,
2023-04-27 22:00:00+00:00,,0.0009,,0.0021,,,,
2023-04-27 23:00:00+00:00,,0.0009,,0.0024,,,,
2023-04-28 00:00:00+00:00,,0.0009,,0.0024,,,,
2023-04-28 01:00:00+00:00,,0.001,,0.0036,,,,
2023-04-28 02:00:00+00:00,,0.0009,,0.0049,,,,
2023-04-28 03:00:00+00:00,,0.0007,,0.0052,,,,
2023-04-28 04:00:00+00:00,,0.0007,,0.0038,,,,
2023-04-28 05:00:00+00:00,,0.0007,,0.0029,,,,
2023-04-28 06:00:00+00:00,,0.0008,,0.0035,,,,
2023-04-28 07:00:00+00:00,,0.0006,,0.0015,,,,
2023-04-28 08:00:00+00:00,,0.0006,,0.0012,,,,
2023-04-28 09:00:00+00:00,,0.0006,,0.0014,,,,
2023-04-28 10:00:00+00:00,,0.0006,,0.0015,,,,
2023-04-28 11:00:00+00:00,,0.0006,,0.0014,,,,
2023-04-28 12:00:00+00:00,,0.0007,,0.0018,,,,
2023-04-28 13:00:00+00:00,,0.0009,,0.0026,,,,
2023-04-28 14:00:00+00:00,,0.0015,,0.0078,,,,
2023-04-28 15:00:00+00:00,,0.0015,,0.004,,,,
2023-04-28 16:00:00+00:00,,0.0029,,0.0089,,,,
2023-04-28 17:00:00+00:00,,0.0027,,0.0081,,,,
2023-04-28 18:00:00+00:00,,0.0029,,0.0092,,,,
2023-04-28 19:00:00+00:00,,0.0031,,0.01,,,,
2023-04-28 20:00:00+00:00,,0.0032,,0.0107,,,,
2023-04-28 21:00:00+00:00,,0.002,,0.0073,,,,
2023-04-28 22:00:00+00:00,,0.0014,,0.0059,,,,
2023-04-28 23:00:00+00:00,,0.0013,,0.0057,,,,
2023-04-29 00:00:00+00:00,,0.0012,,0.0053,,,,
2023-04-29 01:00:00+00:00,,0.001,,0.005,,,,
2023-04-29 02:00:00+00:00,,0.0008,,0.0049,,,,
2023-04-29 03:00:00+00:00,,0.0008,,0.01,,,,
2023-04-29 04:00:00+00:00,,0.0013,,0.0212,,,,
2023-04-29 05:00:00+00:00,,0.0014,,0.0148,,,,
2023-04-29 06:00:00+00:00,,0.0011,,0.0109,,,,
2023-04-29 07:00:00+00:00,,0.0012,,0.0144,,,,
2023-04-29 08:00:00+00:00,,0.0009,,0.0103,,,,
2023-04-29 09:00:00+00:00,,0.0008,,0.008,,,,
2023-04-29 10:00:00+00:00,,0.0008,,0.0077,,,,
2023-04-29 11:00:00+00:00,,0.0012,,0.0143,,,,
2023-04-29 13:00:00+00:00,,0.002,,0.021,,,,
2023-04-29 14:00:00+00:00,,0.0077,,0.0294,,,,
2023-04-29 15:00:00+00:00,,0.0042,,0.0159,,,,
2023-04-29 16:00:00+00:00,,0.005,,0.0155,,,,
2023-04-29 17:00:00+00:00,,0.0032,,0.0101,,,,
2023-04-29 18:00:00+00:00,,0.0019,,0.0071,,,,
2023-04-29 19:00:00+00:00,,0.0017,,0.0068,,,,
2023-04-29 20:00:00+00:00,,0.0014,,0.0054,,,,
2023-04-29 21:00:00+00:00,,0.0016,,0.0063,,,,
2023-04-29 22:00:00+00:00,,0.0011,,0.0048,,,,
2023-04-29 23:00:00+00:00,,0.0009,,0.0035,,,,
2023-04-30 00:00:00+00:00,,0.001,,0.0041,,,,
2023-04-30 01:00:00+00:00,,0.0009,,0.0032,,,,
2023-04-30 02:00:00+00:00,,0.0007,,0.0039,,,,
2023-04-30 03:00:00+00:00,,0.001,,0.007,,,,
2023-04-30 04:00:00+00:00,,0.0009,,0.0042,,,,
2023-04-30 05:00:00+00:00,,0.0007,,0.0032,,,,
2023-04-30 06:00:00+00:00,,0.0009,,0.0057,,,,
2023-04-30 07:00:00+00:00,,0.0009,,0.0063,,,,
2023-04-30 08:00:00+00:00,,0.001,,0.0095,,,,
2023-04-30 09:00:00+00:00,,0.0011,,0.0141,,,,
2023-04-30 10:00:00+00:00,,0.0011,,0.0156,,,,
2023-04-30 11:00:00+00:00,,0.001,,0.0119,,,,
2023-04-30 13:00:00+00:00,,0.0013,,0.0135,,,,
2023-04-30 14:00:00+00:00,,0.004,,0.0173,,,,
2023-04-30 15:00:00+00:00,,0.0031,,0.011,,,,
2023-04-30 16:00:00+00:00,,0.0027,,0.0089,,,,
2023-04-30 17:00:00+00:00,,0.0021,,0.007,,,,
2023-04-30 18:00:00+00:00,,0.0015,,0.0052,,,,
2023-04-30 19:00:00+00:00,,0.001,,0.0035,,,,
2023-04-30 20:00:00+00:00,,0.001,,0.0032,,,,
2023-04-30 21:00:00+00:00,,0.0008,,0.0022,,,,
2023-04-30 22:00:00+00:00,,0.0009,,0.0022,,,,
2023-04-30 23:00:00+00:00,,0.0012,,0.0031,,,,
2023-05-01 00:00:00+00:00,,0.001,,0.0028,,,,
2023-05-01 01:00:00+00:00,,0.0008,,0.0024,,,,
2023-05-01 02:00:00+00:00,,0.0011,,0.0056,,,,
2023-05-01 03:00:00+00:00,,0.0008,,0.0045,,,,
2023-05-01 04:00:00+00:00,,0.0007,,0.0028,,,,
2023-05-01 05:00:00+00:00,,0.0007,,0.0019,,,,
2023-05-01 06:00:00+00:00,,0.0006,,0.0017,,,,
2023-05-01 07:00:00+00:00,,0.0006,,0.0025,,,,
2023-05-01 08:00:00+00:00,,0.0006,,0.003,,,,
2023-05-01 09:00:00+00:00,,0.0008,,0.0066,,,,
2023-05-01 10:00:00+00:00,,0.0007,,0.0064,,,,
2023-05-01 11:00:00+00:00,,0.0011,,0.0085,,,,
2023-05-01 12:00:00+00:00,,0.0015,,0.0084,,,,
2023-05-01 13:00:00+00:00,,0.0026,,0.015,,,,
2023-05-01 14:00:00+00:00,,0.0043,,0.0181,,,,
2023-05-01 15:00:00+00:00,,0.0076,,0.023,,,,
2023-05-01 16:00:00+00:00,,0.0075,,0.0212,,,,
2023-05-01 17:00:00+00:00,,0.005,,0.0151,,,,
2023-05-01 18:00:00+00:00,,0.0036,,0.0113,,,,
2023-05-01 19:00:00+00:00,,0.0013,,0.0033,,,,
2023-05-01 20:00:00+00:00,,0.0013,,0.0033,,,,
2023-05-01 21:00:00+00:00,,0.0017,,0.0045,,,,
2023-05-01 22:00:00+00:00,,0.0013,,0.0036,,,,
2023-05-01 23:00:00+00:00,,0.0013,,0.0036,,,,
2023-05-02 00:00:00+00:00,,0.0017,,0.0059,,,,
2023-05-02 01:00:00+00:00,,0.0015,,0.0052,,,,
2023-05-02 02:00:00+00:00,,0.0013,,0.0073,,,,
2023-05-02 03:00:00+00:00,,0.0009,,0.0095,,,,
2023-05-02 04:00:00+00:00,,0.0009,,0.0047,,,,
2023-05-02 05:00:00+00:00,,0.0008,,0.0051,,,,
2023-05-02 06:00:00+00:00,,0.0012,,0.0089,,,,
2023-05-02 07:00:00+00:00,,0.0011,,0.0122,,,,
2023-05-02 08:00:00+00:00,,0.0011,,0.0116,,,,
2023-05-02 09:00:00+00:00,,0.0008,,0.0079,,,,
2023-05-02 10:00:00+00:00,,0.0006,,0.0029,,,,
2023-05-02 11:00:00+00:00,,0.0007,,0.002,,,,
2023-05-02 12:00:00+00:00,,0.0015,,0.0067,,,,
2023-05-02 13:00:00+00:00,,0.001,,0.0075,,,,
2023-05-02 14:00:00+00:00,,0.0026,,0.0105,,,,
2023-05-02 15:00:00+00:00,,0.0031,,0.01,,,,
2023-05-02 16:00:00+00:00,,0.0028,,0.0086,,,,
2023-05-02 17:00:00+00:00,,0.0023,,0.0063,,,,
2023-05-02 18:00:00+00:00,,0.0014,,0.0039,,,,
2023-05-02 19:00:00+00:00,,0.0014,,0.0038,,,,
2023-05-02 20:00:00+00:00,,0.0011,,0.003,,,,
2023-05-02 21:00:00+00:00,,0.0012,,,,,,
2023-05-02 22:00:00+00:00,,0.0011,,,,,,
2023-05-02 23:00:00+00:00,,0.0012,,,,,,
2023-05-03 00:00:00+00:00,,0.0013,,,,,,
2023-05-03 01:00:00+00:00,,0.0011,,,,,,
2023-05-03 02:00:00+00:00,,0.0008,,,,,,
2023-05-03 03:00:00+00:00,,0.0009,,,,,,
2023-05-03 04:00:00+00:00,,0.0014,,,,,,
2023-05-03 05:00:00+00:00,,0.0017,,,,,,
2023-05-03 06:00:00+00:00,,0.0011,,,,,,
2023-05-03 07:00:00+00:00,,0.0007,,,,,,
2023-05-03 08:00:00+00:00,,0.0007,,,,,,
2023-05-03 09:00:00+00:00,,0.0007,,,,,,
2023-05-03 10:00:00+00:00,,0.0006,,,,,,
2023-05-03 11:00:00+00:00,,0.0008,,,,,,
2023-05-03 12:00:00+00:00,,0.0015,,,,,,
2023-05-03 13:00:00+00:00,,0.003,,,,,,
2023-05-03 14:00:00+00:00,,0.0083,,,,,,
2023-05-03 15:00:00+00:00,,0.0134,,0.0361,,,,
2023-05-03 16:00:00+00:00,,0.0082,,0.024,,,,
2023-05-03 17:00:00+00:00,,0.0041,,0.0131,,,,
2023-05-03 18:00:00+00:00,,0.0022,,0.0067,,,,
2023-05-03 19:00:00+00:00,,0.0021,,0.0064,,,,
2023-05-03 20:00:00+00:00,,0.0029,,0.0106,,,,
2023-05-03 21:00:00+00:00,,0.0018,,0.0071,,,,
2023-05-03 22:00:00+00:00,,0.0014,,0.0058,,,,
2023-05-03 23:00:00+00:00,,0.0013,,0.0053,,,,
2023-05-04 00:00:00+00:00,,0.0017,,0.0061,,,,
2023-05-04 01:00:00+00:00,,0.0016,,0.0052,,,,
2023-05-04 02:00:00+00:00,,0.0008,,0.0055,,,,
2023-05-04 03:00:00+00:00,,0.0006,,0.0038,,,,
2023-05-04 04:00:00+00:00,,0.0006,,0.0049,,,,
2023-05-04 05:00:00+00:00,,0.0007,,0.0041,,,,
2023-05-04 06:00:00+00:00,,0.0007,,0.0026,,,,
2023-05-04 07:00:00+00:00,,0.0007,,0.0021,,,,
2023-05-04 08:00:00+00:00,,0.0006,,0.0023,,,,
2023-05-04 09:00:00+00:00,,0.0006,,0.002,,,,
2023-05-04 10:00:00+00:00,,0.0006,,0.0038,,,,
2023-05-04 11:00:00+00:00,,0.0006,,0.002,,,,
2023-05-04 12:00:00+00:00,,0.0008,,0.0038,,,,
2023-05-04 13:00:00+00:00,,0.001,,0.0046,,,,
2023-05-04 14:00:00+00:00,,0.0025,,0.0138,,,,
2023-05-04 15:00:00+00:00,,0.0027,,0.0096,,,,
2023-05-04 16:00:00+00:00,,0.0016,,0.005,,,,
2023-05-04 17:00:00+00:00,,0.0018,,0.0052,,,,
2023-05-04 18:00:00+00:00,,0.0011,,0.0029,,,,
2023-05-04 19:00:00+00:00,,0.0014,,0.0034,,,,
2023-05-04 20:00:00+00:00,,0.0012,,0.0037,,,,
2023-05-04 21:00:00+00:00,,0.0017,,0.0047,,,,
2023-05-04 22:00:00+00:00,,0.0011,,,,,,
2023-05-04 23:00:00+00:00,,0.0014,,,,,,
2023-05-05 00:00:00+00:00,,0.0013,,,,,,
2023-05-05 01:00:00+00:00,,0.0012,,,,,,
2023-05-05 02:00:00+00:00,,0.0008,,,,,,
2023-05-05 03:00:00+00:00,,0.001,,,,,,
2023-05-05 04:00:00+00:00,,0.0012,,,,,,
2023-05-05 05:00:00+00:00,,0.001,,,,,,
2023-05-05 06:00:00+00:00,,0.0007,,,,,,
2023-05-05 07:00:00+00:00,,0.0006,,,,,,
2023-05-05 08:00:00+00:00,,0.0007,,,,,,
2023-05-05 09:00:00+00:00,,0.0007,,,,,,
2023-05-05 10:00:00+00:00,,0.0009,,,,,,
2023-05-05 11:00:00+00:00,,0.0007,,,,,,
2023-05-05 12:00:00+00:00,,0.0008,,,,,,
2023-05-05 13:00:00+00:00,,0.0009,,,,,,
2023-05-05 14:00:00+00:00,,0.0011,,,,,,
2023-05-05 15:00:00+00:00,,0.002,,,,,,
2023-05-05 16:00:00+00:00,,0.0016,,,,,,
2023-05-05 17:00:00+00:00,,0.0015,,,,,,
2023-05-05 18:00:00+00:00,,0.0014,,,,,,
2023-05-05 19:00:00+00:00,,0.0016,,,,,,
2023-05-05 20:00:00+00:00,,0.0021,,,,,,
2023-05-05 21:00:00+00:00,,0.0015,,,,,,
2023-05-05 22:00:00+00:00,,0.0015,,,,,,
2023-05-05 23:00:00+00:00,,0.0015,,,,,,
2023-05-06 00:00:00+00:00,,0.0011,,,,,,
2023-05-06 01:00:00+00:00,,0.0012,,,,,,
2023-05-06 02:00:00+00:00,,0.0013,,,,,,
2023-05-06 03:00:00+00:00,,0.0009,,,,,,
2023-05-06 04:00:00+00:00,,0.0007,,,,,,
2023-05-06 05:00:00+00:00,,0.0007,,,,,,
2023-05-06 06:00:00+00:00,,0.0007,,,,,,
2023-05-06 07:00:00+00:00,,0.0006,,,,,,
2023-05-06 08:00:00+00:00,,0.0007,,,,,,
2023-05-06 09:00:00+00:00,,0.0007,,,,,,
2023-05-06 10:00:00+00:00,,0.0006,,,,,,
2023-05-06 11:00:00+00:00,,0.0008,,,,,,
2023-05-06 13:00:00+00:00,,0.0014,,,,,,
